Q9LHP1	Q9M2X3	1
Q8RY29	P92990	1
F4JDV4	O22212	0
Q9LJ65	Q9SSK5	0
Q84TE0	Q9SL95	0
F4HUN8	Q6ICW8	0
Q84JG5	P50546	1
Q9AR19	Q9FXI7	1
Q38799	Q9LYG3	1
Q9ZWC4	P59224	1
Q8LCN1	Q8L8Y0	1
Q8GYJ4	Q9SP35	1
Q9ZQC0	Q6ICW8	1
Q9C5A9	Q01909	1
Q9ZUU4	Q6NQM0	1
Q9SA56	P82538	1
Q93VB8	Q9SF53	1
Q9FIB4	Q8LDU0	1
Q9SKZ3	Q9LFE0	1
Q94A56	Q9LK61	1
Q8GRX2	Q9C5Z3	1
P25864	Q8L8Y0	1
Q9SMP2	Q9SAI5	1
Q94JQ7	Q9SL95	0
A8MR03	Q39211	0
Q6Q4D0	Q6NKW9	1
P56795	Q8LDU0	1
O22468	Q9M0V4	1
Q9ASS4	Q9FF49	0
Q9FL54	Q9S9V0	0
Q9LU64	Q9M8M9	1
F4JDQ6	Q8VZW3	0
O82325	Q7Y1C4	0
Q05085	Q9C9L5	0
Q9C504	Q9M324	1
Q9C5R8	Q96528	1
O65686	F4KD38	1
O81825	Q9FJL3	0
Q9FK07	Q9M1P5	0
Q9LEY9	P56792	1
Q9FE65	Q9SRK6	1
Q9LZF6	P59271	1
O80626	Q9SMT4	1
Q8LF48	O82663	1
Q9MAQ0	O23647	1
F4KIA8	Q9SJA6	0
O23238	P16181	1
F4HW92	Q93WE4	0
F4IUS3	Q39238	0
Q9M8M9	Q9LVF2	1
Q8RXT7	Q9LS72	0
Q4PSU4	Q8LPR5	0
Q9LIH2	Q9SP02	0
Q8H148	Q9SB92	0
O22860	Q93XW5	0
Q96522	Q42600	1
Q9LX88	P59232	1
Q9C4Z6	Q9STR1	1
Q9C4Z6	Q9LUQ6	1
Q9FE65	P0CH33	1
Q9LE22	Q9SQZ1	0
P42753	Q8RXF1	0
Q8LEQ0	Q8VZU4	1
Q84Y18	Q9LPP3	0
O81905	Q9S735	0
B9DGT7	Q9C9K3	0
O81775	Q9M1Q4	0
Q94AZ7	Q9SJP6	0
Q9XI28	Q9SLJ2	1
Q9LX88	Q94JQ7	1
P42497	Q9SJA8	0
O23365	Q9LY74	0
F4HSX9	Q9S826	0
Q8W463	Q9LNC5	1
F4IU12	Q147G5	0
Q9S9P1	Q9LRX8	1
Q9LD55	Q9SMX4	1
Q8LCC7	Q4PSL7	1
Q9C574	Q9FZ45	0
Q940S5	Q9SUH8	0
O23071	Q8L850	0
Q9FX83	Q84K84	1
Q42262	Q9SI75	1
Q38799	Q05212	1
Q93ZA8	Q9FRI1	0
F4KEY9	P0DKL4	0
O23126	Q9SF47	0
F4KIR0	Q94AI7	0
Q8GV43	Q9SZJ2	0
Q8GYK2	Q9SIT1	0
Q9LNB9	Q9ZQ80	0
O49347	P56795	0
Q9SRK6	Q940B0	1
Q8RY12	O80626	1
Q9C6Y8	Q8LCS8	1
O82326	P62113	0
Q9LUG5	Q93Y39	1
Q8LEU3	O48721	1
Q9SLN5	Q9LZ65	1
Q9FLF0	Q9ZP55	0
Q8GY31	Q8VZU1	0
Q84R27	P56799	1
P42339	Q38833	1
Q9STR1	Q84R27	1
F4J5I0	Q9LJF3	0
Q93Z53	Q940B0	1
Q9FL26	Q39026	1
Q93Z29	Q9LYV6	0
Q8VZU4	F4I116	1
Q42553	Q6NQM0	0
Q9C875	Q9SMX4	1
P61841	P56780	1
Q8LPR5	Q9M0K4	0
F4KE92	Q84R19	0
Q8W475	Q9SD55	0
Q9LQI8	Q9M2L3	0
Q9C9C6	P25873	1
Q9C505	Q9M385	1
Q8LC83	Q9LHP1	1
Q9LK94	Q7XZP5	1
Q8LPJ1	Q9C574	0
Q9CAC1	Q84UC7	1
O81292	Q1G3Q5	0
P42498	Q9ZV45	0
Q5XV94	Q9STV1	1
P92935	Q94A65	0
Q8GY31	O48529	1
Q8LFH7	Q9XIA6	1
P54609	Q9LW77	1
F4KHI3	Q9FXI5	0
Q39211	Q9FLF0	1
O23569	O82616	0
Q9SK22	P39697	1
Q9LK35	Q9ZWT3	0
Q9SK22	P0CH33	1
O23693	Q8VZQ4	1
Q8RW90	Q9M0W1	0
F4IH25	Q9SRK6	1
Q9LS61	Q9SUP6	0
Q9LMI0	Q94BT0	1
Q42601	P83291	1
Q9T0A0	Q56WD9	1
Q8H0S3	Q9FGU1	1
Q8L850	Q39032	1
Q9LW88	Q9SJ45	0
Q1PFN9	Q9SRZ0	0
Q9FLF0	Q9M1J8	1
Q9C606	Q9ZQ80	0
O82491	Q9C944	1
Q9SYL9	O23593	1
O23324	Q9SMS0	0
Q9LNJ5	Q9SYL7	0
Q9C9N6	Q9ZUB7	0
B9DHA6	Q9SUA6	0
P0C7R1	Q9FWA6	1
Q93VC7	P51414	1
P26587	Q9AST6	0
Q8LGU6	Q9M2V1	0
O04420	Q9ZS51	0
F4I983	Q9SSQ4	0
Q9CAQ8	F4HTP2	1
Q9LFV0	Q8LPS6	1
Q9FYF9	Q9SB89	0
F4HSX9	Q9FLR5	0
F4JGR5	Q9LZ06	0
Q8GXH5	Q84JG5	1
O23593	Q9SRS2	1
F4JKW0	O48696	1
Q9ZSS6	Q9SGU9	1
Q84VV1	Q8RWW8	0
P0DO11	Q8GW48	0
Q38833	A9LLI7	1
F4K1D3	O81825	0
Q42601	F4JLM5	1
Q9SAJ3	Q8VZI8	1
Q8RWL0	Q96321	0
P48483	Q9SKT1	0
Q42262	Q9FLF0	1
Q9SPM5	Q8GUN7	1
O23512	Q94AA4	0
Q9SMT4	P59232	1
Q9LEY9	Q8LEQ0	1
P92974	Q9SIM1	0
P39207	Q9LPS7	0
Q9FMX0	Q9LZI4	1
Q6NKR3	P59277	1
F4J1H7	Q9XFH9	0
O65649	Q6E7H0	0
Q9LFW1	Q9C5I1	1
Q9FNN3	Q9SKZ7	0
O80832	P92935	0
Q9SVN5	Q9SYG7	0
P31582	Q8RWJ5	0
Q9SUI5	Q8S904	1
F4IRM4	O22797	0
Q9C914	Q9SJ31	1
Q9M2L3	Q9ZV45	0
F4IV99	O82491	1
Q93ZG1	Q9FJ98	0
O80623	Q93Y06	0
P59233	Q94C55	1
O04023	Q9FMU5	1
P0DKL4	Q94C69	0
Q38833	P59233	1
B3H5X2	F4II66	1
A9LLI7	P42733	1
Q8RXR3	Q9LFE2	0
Q9LSA3	Q943Z6	1
O04202	Q9SRS2	1
F4KI00	Q9FG23	0
Q8S9I4	Q8LB54	1
F4I8X8	Q9LFS2	0
Q9LUQ6	Q9SJB9	1
Q9SF53	P57691	1
Q4PSL7	Q9SYL9	1
Q9CAV0	A9X4U2	1
Q9FJZ0	Q9SA73	0
Q8LEM8	P42036	1
Q93Z53	Q9FLT9	0
Q9C7V7	Q9SRH6	1
Q9LNV5	P0DKL4	1
P51412	F4J9E4	1
P93006	Q9FXB5	0
O04202	F4K1D3	1
P51412	Q56Y85	1
Q940B0	Q8LPJ7	1
Q9M0V5	Q7XA68	1
Q9LI95	O22146	1
Q8W494	Q9C8W9	0
P46644	F4I7I0	1
Q43316	Q05762	1
O48691	Q94K97	1
O22683	P48485	0
Q9M0E0	Q9LZ17	1
Q38842	Q9SHZ1	0
P57691	Q9FFD7	0
Q9FF52	Q9M085	0
Q8L9T9	Q9SR13	0
Q5XET4	Q93W02	0
Q8H1F2	Q9LX49	1
Q39028	Q93ZX4	0
Q9LX13	Q9SA34	1
Q8L403	Q9C514	1
Q8L637	Q93Z53	0
Q9ZPX2	Q9FZH0	1
Q5G1S8	Q9M1X3	0
Q9SK69	Q9LNC5	1
O04496	O22941	1
Q9C9U2	Q9MAU3	1
Q94AT1	Q9SY73	1
P46286	Q9ZVW2	1
Q0WLB5	F4I562	1
O80813	Q9LVH5	0
Q9M2X3	F4KHA2	1
Q0WNZ5	Q9SP35	0
Q9FT97	Q9S7Y7	0
P50546	Q9LHP1	1
Q1PF50	Q9SA80	1
Q8VZ80	Q9ZR12	0
Q42202	Q9FXI7	1
Q8L637	Q9SCK3	0
Q9FF52	O23238	1
F4JT13	Q9SB42	0
Q9FKZ4	O80626	1
Q9SUN5	Q38953	1
F4IDC8	Q8VZW1	0
Q9LSA3	Q9FIF3	1
Q9C9A2	Q9SI53	0
P0DKC6	Q38845	0
Q9LT69	Q9SB36	0
Q683G3	Q9ZV45	1
Q9C9Z8	Q9SLA2	1
Q9C8G3	Q9LKF9	0
Q58P71	Q9FMX3	1
F4IV84	O48849	0
Q94K97	Q9STY6	1
F4IXE7	Q9FMF9	0
Q5G1S8	Q9LPK9	0
Q8RXJ0	Q9LV09	1
F4IMH3	Q501D5	1
Q9LK47	Q8S8D2	1
Q7X659	Q9SHC8	1
Q9CAR7	Q9LV90	1
Q9STY6	P0CH32	1
P56754	Q9M5A9	0
Q2V2S7	Q9LF05	0
Q42384	Q683G3	1
Q9MAP3	Q9FJ98	1
Q0V7S5	Q8LB54	0
O48818	Q9FLG1	0
F4JA80	Q8GZ87	0
O64629	Q8LF80	1
P42731	Q9SUH8	1
O82533	Q9STT2	1
Q9SF55	Q8RVQ9	1
Q9FN69	Q9XIP8	0
Q1PFB9	Q9T0K8	0
P93008	Q9SRS6	0
F4IDU4	Q9SRQ6	1
Q39069	Q93YU6	0
Q6NPL0	Q9S826	1
Q56W16	Q8L6Z4	1
Q9FZH0	B3H5X2	1
Q9SK22	Q9LTU6	1
Q84V22	Q9M2Z8	0
Q9FGF3	Q9FI02	0
Q9M0E0	B3H5X2	1
Q84M97	Q9SU29	0
Q9LPL5	Q9MBG4	1
P51412	Q948R9	0
Q9SRZ6	P56756	1
Q6NQJ6	Q9SP08	1
O22826	Q9SUE3	0
O23659	Q6NPE9	0
Q9LHP1	P42036	1
Q9FZ81	Q9CAF9	1
Q9FMX6	Q8RUH0	1
O48773	Q94AU2	0
Q9S6Z7	Q9SF53	0
Q67ZW1	Q9LSA3	0
Q5XEZ5	Q8RWW0	0
Q3EAW7	Q8L9J7	0
Q9T009	Q8RWZ3	1
Q8RWJ5	P51412	1
Q683G3	Q6A332	0
Q9STR1	O80929	1
Q42400	Q9SFU6	0
F4JMJ1	Q9M2L3	1
F4JH53	Q9FJ98	0
Q9LMN7	Q9SN26	0
F4IMH3	Q93Z00	0
Q9LRN8	Q9SKZ3	1
O82597	Q9SSL1	0
Q6NPL0	Q9C9R4	0
A0A1P8ASY7	Q9LNI2	0
Q9LE22	Q9M085	0
Q9ZWT3	Q8S403	1
Q9LXL5	Q9LMI0	1
Q9SB52	Q9ZUU3	0
F4J5I0	F4JF53	0
Q9FKC0	Q9FV49	1
Q9SP08	Q9SSQ4	0
Q9LYN8	Q6R8G7	1
P16972	Q9FYC2	1
Q8LEM8	P59224	1
O80929	P56799	1
O23569	Q9C6Z3	1
Q5EAF6	Q93ZI7	0
Q7FGZ2	Q9M0N8	0
P28493	Q39023	1
P56756	P56796	1
Q76FS5	Q9C9R4	0
Q8LPJ7	Q9M337	1
Q9ZVJ4	P51412	1
Q56W16	P25873	1
Q42202	Q9CAT7	1
Q9LK47	P57691	1
Q9LUI9	Q9ZPW5	0
Q0WKW1	Q9SIM1	0
Q9FMH6	Q9FXG6	0
P61841	Q8VZ23	0
Q56WD9	O82662	1
Q8H183	O23264	1
Q9C9C6	Q9LNE4	0
Q9XIA6	Q9STY6	1
Q9FL33	Q9LZV4	1
O49436	Q9MBG4	0
Q9LYG3	Q9LYR4	1
Q9C514	Q9SKX8	1
Q9SLC8	Q9LZI6	1
Q9SMX4	O23515	1
P53492	Q8RX66	0
Q8LDU0	Q9FIB4	1
Q42403	Q6NM52	0
Q6ICZ8	Q9STR1	1
F4IRM4	Q9M8U4	0
Q9FGZ3	Q9SM27	0
P82805	Q9ZVX0	0
O22212	Q9SA55	1
O48696	Q94C55	0
Q9FLX9	Q9SJ45	0
Q9CAR7	Q5G5E0	1
O82796	Q84WV0	1
Q56YW9	Q949P3	0
Q9CAV0	Q8LFH7	1
Q8L3W1	Q9SMX4	1
Q9LNC5	Q9FF90	1
Q9LZW9	Q9FN19	1
Q9C5P4	Q9LKF9	0
Q9LSA3	Q9M0A0	1
O81905	Q1PE89	0
Q9LMQ2	P60129	1
Q8RVQ9	Q9SAF2	0
Q9FX83	O04308	1
Q9FFA0	Q9SN19	0
Q9LM92	P94088	1
O03983	O22683	0
O23249	Q7Y230	0
Q9FMI0	Q9SFU7	0
F4K6Z5	Q6NLD7	0
Q9S828	Q9XIH6	0
Q84WV1	O80504	1
Q9C671	Q9FJY5	0
Q9FJP3	Q9SVZ6	1
P42498	Q9M3B4	0
O49453	Q9SMV7	0
Q93VF4	Q9CAI7	0
Q9SSS9	Q9LD57	1
Q9LJQ9	Q9SEY5	0
Q9ZVW2	Q9FKC0	1
P53492	Q8L3R3	0
Q6DBG8	Q9CA75	1
Q9C952	P48484	1
P61841	P49205	1
Q6NMS0	O04922	1
Q8GW16	Q9SY95	0
Q9LDM4	Q9LNC5	0
Q5BPR8	Q9LSY6	0
O48683	Q96289	0
Q8L983	Q93YU6	0
B3H6J5	P0DI19	1
P46637	Q9FNK4	1
Q39190	Q9SI75	1
Q42347	P59224	1
Q93W30	Q8VYF7	1
Q9ZR07	Q9XQC7	1
O64650	Q8LCC7	1
P59220	Q9LML4	0
Q9SJT7	P0CAN7	1
Q9LIF6	B9DHA6	1
Q9FFD8	Q9SIP0	0
O80860	Q93YW0	1
O22703	Q84W89	1
F4J9E4	Q9CAF9	1
Q9M2D8	Q9SEL6	1
Q39182	Q8W4C5	0
Q6NLY8	Q944H5	0
F4HXX2	Q9M7T0	0
Q9SLG2	Q76FS5	1
Q9FX66	Q9M084	0
Q948R9	Q9SII4	0
C0LGG3	Q9LII8	0
Q01474	Q39221	1
Q9SB36	Q9SKU8	0
P56795	Q9SRS2	1
Q9SEL5	Q9SD96	1
Q8LEQ0	Q9LK61	1
Q9C514	Q8LC83	1
Q9LVN2	Q9M1E7	0
Q42347	Q9SKQ0	0
F4JIN3	Q42384	1
Q9FEA2	Q9C505	1
Q9FJA2	Q9SH58	0
Q9LSA3	P49200	1
Q9LZ17	P59233	1
Q9ZUI4	Q6NM52	1
Q9SKZ3	Q9ZUI4	1
F4JIB6	Q9LVV6	0
A0A219HZL6	O80813	0
Q9LF98	Q9SZ83	0
Q8GZQ3	Q6NQJ6	1
O22860	Q8RWJ5	1
Q940A7	Q9SYH2	1
Q9LFE0	Q9T012	0
Q9LFL5	Q9LU59	0
Q9SZW4	Q9T020	0
Q1JPM1	Q9SEI4	1
Q9LM21	Q9LYV6	0
Q9FJ98	P51412	1
Q9XID0	Q9LT75	1
Q8VYM6	Q9LVD0	1
P56755	Q5EAH9	0
Q94A56	Q940B0	1
O64650	Q9LV28	1
Q67YA7	Q9SMX3	1
Q7XA68	Q9FKZ4	1
F4JBX1	Q84R27	0
F4K2U3	Q9FYE1	0
Q7G8V2	Q9LQQ4	0
O81098	Q9FJ98	1
Q9M0A7	Q9T0P4	1
F4IEX1	Q9LZI4	0
Q9M337	P59230	1
Q9C9U2	Q8LRK9	1
Q9SF53	Q9SQZ1	1
Q9LU64	Q94A65	1
F4K735	Q9M9U0	0
P93048	Q9SVP7	0
F4J9E4	A0A1P8BH59	1
O49552	Q9ZP54	1
Q56Y74	Q9LUK6	0
Q56YU0	F4IZK0	1
Q8VY02	Q9SS44	0
F4HZ82	P92974	0
F4I366	Q9AR19	1
Q9LXM8	Q42262	1
F4J5D3	F4IH25	1
Q9ZQC6	Q6DBG8	1
Q8LEM8	Q9SMT4	1
Q9LY03	Q9SX25	0
O22813	Q9FKE9	0
Q9LRN8	Q8LCN1	1
O64778	Q9FF49	0
O48691	Q84Q59	0
Q9SRS2	Q93VB8	1
P0C896	Q56XA0	0
O80506	Q9ZUS0	0
Q8RWM4	Q9FFS6	0
P59230	Q9M385	1
Q9LVH5	Q8H104	1
Q6R3K4	Q9SF50	0
Q9FKT1	Q9FLI4	0
Q4V3E0	Q501F9	0
Q9ZRT5	Q94JQ4	1
O22898	Q9T0A0	1
F4JF53	O22765	1
Q940B0	Q84JG5	1
Q8VZQ4	O04376	1
Q1PEH6	Q9MAX3	0
Q9LS72	Q9SA14	0
Q3EAW7	Q9SFX3	0
F4J9M5	Q9FMM3	0
P29514	Q9FIL3	1
F4JRJ6	Q93ZK9	0
F4IXE7	Q9XI67	0
Q9LZ17	Q9ZUS6	1
F4II66	Q8RX66	0
P57691	Q9LZ17	1
P57741	Q9LML4	0
Q39161	Q9FM11	0
F4JRX3	Q67YT8	0
Q9FIM2	Q9M2P7	0
Q683G3	Q9FFA0	0
Q94AA4	Q9LV09	0
F4HQ88	Q9ZVL3	0
O49447	Q9FWA6	0
O80758	Q9STM3	0
P0DH85	Q9SMX4	1
P42733	Q8LFL8	0
F4J2T9	P46286	1
Q9MAB6	Q3E8H7	1
O65649	Q9SE43	0
Q9C5X3	Q9SVT8	0
Q8L4D8	Q949P3	0
O22164	Q9XIN6	0
Q9SRK6	Q9C514	1
Q9FLE4	Q9LRN8	1
Q9SFT7	Q9LT38	1
Q8GYI7	Q9S6Z8	0
B9DHA6	Q39255	1
Q0WVG1	Q9FMU2	0
Q9C9N5	Q9SFB8	0
F4II66	Q9M2X3	1
Q6NLH7	Q9S826	1
Q93YN8	Q9LUK6	0
F4JPA3	Q6NLP2	1
Q9M060	Q8RY12	1
Q42262	Q9SN19	1
Q8L9X1	Q9FUT3	0
Q8RXN8	Q9ZUK9	0
Q9C641	Q9ZPX2	1
Q9LW29	P33487	1
Q9SKB2	Q9SRN0	0
Q9ZSS6	P14671	1
F4KIA8	Q39069	0
Q7Y1C4	Q9C8W9	0
Q6NM52	O22165	1
F4IXL3	Q9FNM0	1
Q9LS01	Q9M2A1	0
Q39054	Q9SUQ9	0
Q5GM68	Q93YQ3	1
Q93YQ3	F4JYE9	1
P61841	Q8GWA7	0
F4JA39	P46283	0
Q67YL8	Q9SZR3	0
Q940B0	Q9C641	1
Q8W4F0	Q9FM29	0
Q9M3B4	Q9LZ65	1
Q9SCZ4	Q9SRQ7	0
O23034	Q56Y29	0
Q93YN8	Q9ZVX1	0
Q9FL33	Q9SF37	1
Q940A7	Q9SN19	0
Q9FLM7	Q9SAH7	0
Q9STR1	Q8VZU4	1
F4JC97	O49403	0
Q8VYW6	Q8GXW5	1
Q84W75	Q9FLG1	0
Q9FF18	Q9C5U2	1
O48947	Q9LJP4	1
Q96514	Q9LK90	0
P48641	Q9LXL5	0
Q8LG70	Q9LSA3	0
F4I4Y6	O49436	0
Q8LEQ0	Q93VG5	1
F4J0W4	Q9M2S0	0
Q9SKZ3	Q9LUQ6	1
Q9C6I8	F4KD38	1
Q9FH13	Q9SLN5	0
F4J9E4	Q9FZ81	1
Q9FMU5	Q9ZVW2	1
Q9FE65	O04204	1
Q945L0	Q9S7L9	1
Q0WNP7	Q9SM23	0
Q9LIQ7	Q9SV46	0
Q8VYM6	Q9C712	1
Q9SYU4	Q9LQ73	1
Q8GWC0	Q9SCY0	0
Q949Q5	Q07473	1
Q42202	Q9ZVJ3	0
Q9LYW9	Q9XES1	0
Q8GWY0	Q9MAB2	0
Q9FH17	Q9LK10	0
Q5XF20	Q9FMX3	0
Q38957	Q8RWF4	0
Q8RY12	Q9ZPX2	1
O22256	Q8LEJ6	0
Q147G5	Q9FMM3	0
P42753	Q39238	0
P38389	Q9FEA2	1
P57691	Q9M385	1
Q9LZ17	Q94A56	1
Q84M97	Q9FMR9	0
Q9CAQ8	Q9FMH6	0
Q8VZ80	Q9LV11	0
Q8RXR3	Q9ZUN4	0
P52422	Q9C712	1
P61841	Q84W65	0
Q39234	Q9FN19	0
Q8RWR9	Q9LIA0	0
C0SVJ2	Q9SMT2	0
Q9LXM8	A0A1P8BH59	1
O24409	Q5PP40	0
Q5EAH9	Q9SH69	0
Q8LCR1	Q8RXF8	0
Q8S8G6	Q940A6	0
Q7XA68	Q9LK61	1
F4KEY9	Q0IGM5	0
Q9STW8	Q8RWM4	1
P93750	Q9CA51	0
Q9C8G3	Q9SKN1	0
F4K975	Q9FYC2	0
Q9LRX8	Q9M060	1
Q9LKR3	Q9SLE2	0
O64903	Q7X6P3	0
Q9FKZ4	Q8RWJ5	1
Q9S720	Q9LK47	1
Q944G6	Q9MAC8	0
Q8H124	Q84K84	1
Q9SRH6	Q42484	1
Q9C5F3	Q9FGP9	0
F4K5K6	Q6NQ63	0
F4IH25	Q8RXQ4	1
Q9FF52	Q9ZPX2	1
Q9SA56	Q2V2S7	1
Q9LKA0	Q8GZ87	1
P59271	Q9LPT6	1
Q94A56	Q9SMX4	1
Q93Y39	Q9FXI7	0
O80734	Q9CA98	0
Q96250	Q9FJW4	1
Q39028	Q9C7Q1	0
P93048	Q9C768	0
Q9LYK9	Q9SI75	1
O50055	Q39238	0
Q84JG5	Q9M0E0	1
Q3ECV8	Q94HV7	0
Q6NQ54	Q9S9N1	0
Q01909	P0DH92	1
F4JGS0	Q8VZU9	1
Q9S9P1	Q8RY12	1
Q9SF04	B9DHA6	1
O23310	Q9SA26	0
Q8LEJ6	Q9STT3	0
Q8LFH7	Q9C505	1
Q9C9Y8	Q9LT07	0
Q8S904	Q9ZPX2	0
Q8RV79	Q9LYB4	0
Q9FN69	Q9M1Q0	0
Q9C6Y3	Q39070	1
Q8RXQ4	Q9LNE6	0
Q9FMU5	Q9LIF6	1
Q39182	Q9FT97	0
Q39255	Q39204	1
P46286	Q9FF90	1
Q6NQ64	Q9SV71	1
Q9CAG3	Q9LG02	1
Q2V3E2	Q9XH48	0
Q9FX83	P0DI19	1
Q9FLI2	Q9M2U0	0
Q9FE65	Q9LK61	1
P42763	Q94AI7	0
Q9LFQ8	Q9SHS2	1
Q0WVH0	O80929	1
P39207	Q9CAV0	1
F4JWA1	Q84J70	0
P49077	Q8H183	1
F4HWL3	Q9LMJ4	0
A8MRN4	Q9SAE4	0
Q39061	Q9FY84	1
Q93VG5	Q9FEA2	1
Q7XA68	Q8LAA7	1
Q9M0I7	Q9XID0	0
Q39211	P50546	1
P61841	Q9LYK9	1
O48802	Q8GYI4	0
Q9FLR5	Q9LJL8	0
Q9SIU2	Q8RXF1	1
P42798	P92557	1
Q9SI75	Q9SRK6	1
O80929	Q9FF90	1
F4JPA3	Q9LRN8	1
A8MSB8	Q4V3D9	0
Q9LUG5	Q9FKC0	1
Q9SYJ2	Q9FNA9	1
Q6NLC1	Q9FVP6	0
O82663	Q9SYG7	1
Q42403	Q9FLC2	0
Q96250	P09468	1
Q7X659	Q8RWW1	0
Q9CA89	Q9LRT1	0
F4IFN0	Q9SB42	0
F4JF53	O82359	1
Q56ZZ7	Q93Z53	0
Q8W4E7	Q9SS89	0
Q05196	Q9SZI3	0
O64399	Q9LMT0	0
Q7XA68	Q94A65	1
Q8LFH7	Q8LEM8	1
F4IU12	O82346	0
Q0V7S5	Q9LYD2	0
O80845	Q9SKX5	0
P39207	Q3EDJ0	0
Q93ZN9	Q9XEA0	0
Q8LRK9	Q9AR19	1
F4KBF5	Q9ZPX2	0
Q8L4H0	Q147G5	1
Q8RY60	Q9FFK7	0
Q9C514	Q9FF52	1
O04017	O81126	0
P56754	Q0WVR7	0
Q1PEU4	Q8LDK3	0
Q0WTB4	Q9SY73	0
Q9LHI0	Q93XM7	1
Q9SUR3	Q9SVT8	0
Q6NPG7	Q9FWS9	0
Q84V22	Q9SKT7	0
O04202	Q9C514	1
Q9LY04	Q9C7X5	1
Q8RYC8	Q38832	1
Q9FMP5	Q9LW77	0
Q8H156	Q9LW88	1
Q9C9V6	Q9ZVW2	0
Q9FX83	Q9SLC8	1
P21240	O03042	1
O80506	O81325	0
Q9FIF3	Q9M0E0	1
Q5MFV8	Q8S8N6	0
P61841	Q9LVD0	1
B9DGY1	Q8GWM5	0
Q5G1T1	Q8W585	0
Q9LXE4	Q9CAF9	1
Q94AI7	Q9SB92	1
Q9XF89	P25856	1
Q8L7N0	Q9LE22	0
A0A1P8ASY7	Q9SKQ0	0
P56799	Q9FLE4	1
P61845	Q9C9I3	0
Q9FXI7	Q9FJ98	1
Q9FGD4	Q9FJW4	0
Q9LT47	Q9LQQ4	1
O49299	Q9SU94	0
Q43316	Q39161	1
Q8GY96	Q8RUC6	0
F4J2T9	O23238	1
P42733	P59232	1
Q9FUZ2	F4JPA3	1
F4JLM5	P19892	0
F4JQ90	Q9CAS6	0
P42043	Q8RX69	0
Q9SVZ6	Q84JG5	1
P56792	Q07473	0
Q9LFH0	Q9LPF1	0
Q9LV36	Q9M5J8	0
Q9M0G7	Q9SCQ4	0
Q9LMK4	Q9M840	0
Q9SR73	Q9C505	1
O82325	Q0WPK4	0
P51412	F4I366	1
B7ZWR9	Q8L3W1	0
Q9ZVX7	Q9SP02	1
Q9LHP1	O23238	1
P57691	Q8W2B8	0
Q9LEQ3	Q9SKA9	1
Q8RUH0	F4JD16	1
Q93XX4	Q9CAR7	1
Q9FMU5	Q6NM71	1
Q7XJR2	Q9FKX3	0
Q8VZU4	Q9ZPX2	1
P57691	O23593	1
Q9LRP3	Q9SLC3	0
F4IRX7	Q9SAY1	0
Q7XA68	Q93VB8	1
Q9SYF2	P16181	1
Q9C6I8	Q9LSA3	1
Q8RUH0	P0DKL4	1
Q42347	F4K1D3	1
F4HZ82	Q9M2L3	0
Q8RYC2	Q9LG02	1
Q8L3W1	Q9M2C6	0
F4KHB6	Q9FK81	0
P56799	Q9LFV0	1
Q9SCS7	Q9SFU6	0
Q9FJ98	O80626	1
Q9LNJ5	Q9LYD2	0
Q05762	Q9SD72	0
Q9FLX9	Q9LNC5	1
Q9LE82	Q9LW88	1
P83291	Q84JF7	0
O80929	Q9LX46	0
Q9FN94	Q9LXR4	0
Q8L4H0	Q9C5Q2	0
P0DKC5	Q9M9V7	0
Q1G3M2	Q9M2Y6	0
Q9FE65	Q9FJP3	1
O22860	P59230	1
Q93ZK9	Q9LEY9	0
F4IJD7	O80526	0
Q9FH17	Q9SZI3	0
P0DI19	Q8LBM2	0
Q9ZVW2	Q8L8Y0	1
Q8RWF4	Q9ASU1	0
Q9LJ65	Q9LXL5	0
P49200	Q9SVZ6	1
Q9SQZ1	Q9LV28	1
Q9STY6	P59224	1
P51414	Q9M236	1
O64471	O80800	0
O22173	Q8RW96	0
P49077	Q9SVE7	0
Q9ZQ19	Q9LM78	1
Q94K71	Q9LF04	0
Q501F9	Q6NMZ4	0
Q9SI75	Q8L8Y0	1
Q9LV12	Q9M9G1	0
F4I1E4	Q9SRX6	0
O04479	O23188	0
F4KFX2	O49613	0
F4J2T9	P49200	1
Q1G3L1	Q9FLP3	1
Q9FLF3	Q9SJB9	1
Q0WNP7	Q93Z13	0
O82266	Q9SRS2	1
A0A1P8ASY7	Q9M366	0
P82715	Q9SSE7	0
Q9C585	Q9LVD0	0
Q9FIN3	Q9M9X0	0
Q9FNN3	Q9SLC6	1
Q84VQ3	O48538	1
F4KE63	B3LFA4	1
Q9FZH0	P49200	1
Q8LC83	Q9FJY5	1
Q9SKX8	Q9LSA3	1
P59230	P56759	1
Q9M0I7	Q9SRS2	1
B3H6J5	Q8VWG0	0
Q9SF55	Q6NQ54	1
P26289	Q9XFH9	0
O80929	Q9SKZ3	1
Q9LUX9	Q9SFT7	0
P59232	Q8LCC7	1
Q9M0K4	Q9SCQ6	0
P0DI79	Q9LH41	0
Q9SJB9	Q9SPU7	1
Q9LD57	Q9C9C0	1
Q9SMX4	Q9XIA6	1
Q9LTV3	Q9SU94	0
Q9MBG4	Q9SX77	0
O82266	Q9S826	1
O23515	Q9C641	1
O22812	Q0WVH0	0
Q9M385	Q9ZPX2	1
F4HWY6	Q9CAT3	0
Q9FN37	Q9XGU0	0
Q9SUN5	P0DKL4	1
Q84K79	Q9SZR3	0
O03042	Q8GWU0	1
